Start,End,GC_Contet
5448,5548,0.31
5449,5549,0.31
5450,5550,0.31
5451,5551,0.31
5452,5552,0.31
5453,5553,0.3
5454,5554,0.3
5455,5555,0.3
5456,5556,0.3
5457,5557,0.3
5458,5558,0.29
5459,5559,0.3
5460,5560,0.31
5461,5561,0.31
5462,5562,0.31
5463,5563,0.32
5464,5564,0.32
5465,5565,0.32
5466,5566,0.32
5467,5567,0.33
5468,5568,0.34
5469,5569,0.34
5470,5570,0.35
5471,5571,0.34
5472,5572,0.34
5473,5573,0.34
5474,5574,0.35
5475,5575,0.35
5476,5576,0.35
5477,5577,0.35
5478,5578,0.35
5479,5579,0.34
5480,5580,0.34
5481,5581,0.34
5482,5582,0.33
5483,5583,0.33
5484,5584,0.32
5485,5585,0.31
5486,5586,0.31
5487,5587,0.3
5488,5588,0.3
5489,5589,0.29
5490,5590,0.3
5491,5591,0.3
5492,5592,0.3
5493,5593,0.29
5494,5594,0.29
5495,5595,0.29
5496,5596,0.29
5497,5597,0.3
5498,5598,0.29
5499,5599,0.28
5500,5600,0.29
5501,5601,0.3
5502,5602,0.3
5503,5603,0.31
5504,5604,0.31
5505,5605,0.32
5506,5606,0.32
5507,5607,0.33
5508,5608,0.33
5509,5609,0.33
5510,5610,0.33
5511,5611,0.33
5512,5612,0.34
5513,5613,0.34
5514,5614,0.34
5515,5615,0.34
5516,5616,0.34
5517,5617,0.34
5518,5618,0.34
5519,5619,0.34
5520,5620,0.33
5521,5621,0.32
5522,5622,0.32
5523,5623,0.31
5524,5624,0.31
5525,5625,0.31
5526,5626,0.31
5527,5627,0.3
5528,5628,0.3
5529,5629,0.31
5530,5630,0.31
5531,5631,0.3
5532,5632,0.3
5533,5633,0.3
5534,5634,0.31
5535,5635,0.31
5536,5636,0.3
5537,5637,0.31
5538,5638,0.31
5539,5639,0.31
5540,5640,0.31
5541,5641,0.3
5542,5642,0.3
5543,5643,0.3
5544,5644,0.3
5545,5645,0.3
5546,5646,0.3
5547,5647,0.3
5548,5648,0.29
5549,5649,0.3
5550,5650,0.3
5551,5651,0.31
5552,5652,0.32
5553,5653,0.32
5554,5654,0.33
5555,5655,0.33
5556,5656,0.33
5557,5657,0.32
5558,5658,0.33
5559,5659,0.32
5560,5660,0.32
5561,5661,0.32
5562,5662,0.32
5563,5663,0.31
5564,5664,0.32
5565,5665,0.32
5566,5666,0.31
5567,5667,0.3
5568,5668,0.29
5569,5669,0.29
5570,5670,0.28
5571,5671,0.29
5572,5672,0.29
5573,5673,0.28
5574,5674,0.28
5575,5675,0.28
5576,5676,0.28
5577,5677,0.27
5578,5678,0.27
5579,5679,0.28
5580,5680,0.28
5581,5681,0.28
5582,5682,0.28
5583,5683,0.28
5584,5684,0.28
5585,5685,0.28
5586,5686,0.28
5587,5687,0.29
5588,5688,0.29
5589,5689,0.29
5590,5690,0.28
5591,5691,0.28
5592,5692,0.28
5593,5693,0.28
5594,5694,0.29
5595,5695,0.29
5596,5696,0.29
5597,5697,0.28
5598,5698,0.29
5599,5699,0.29
5600,5700,0.28
5601,5701,0.27
5602,5702,0.27
5603,5703,0.27
5604,5704,0.27
5605,5705,0.26
5606,5706,0.26
5607,5707,0.26
5608,5708,0.27
5609,5709,0.27
5610,5710,0.27
5611,5711,0.28
5612,5712,0.27
5613,5713,0.27
5614,5714,0.28
5615,5715,0.27
5616,5716,0.27
5617,5717,0.28
5618,5718,0.28
5619,5719,0.28
5620,5720,0.28
5621,5721,0.29
5622,5722,0.29
5623,5723,0.29
5624,5724,0.29
5625,5725,0.29
5626,5726,0.29
5627,5727,0.3
5628,5728,0.31
5629,5729,0.3
5630,5730,0.3
5631,5731,0.31
5632,5732,0.3
5633,5733,0.3
5634,5734,0.29
5635,5735,0.29
5636,5736,0.29
5637,5737,0.28
5638,5738,0.28
5639,5739,0.28
5640,5740,0.28
5641,5741,0.28
5642,5742,0.28
5643,5743,0.28
5644,5744,0.27
5645,5745,0.28
5646,5746,0.27
5647,5747,0.27
5648,5748,0.27
5649,5749,0.27
5650,5750,0.28
5651,5751,0.27
5652,5752,0.26
5653,5753,0.26
5654,5754,0.25
5655,5755,0.26
5656,5756,0.26
5657,5757,0.27
5658,5758,0.27
5659,5759,0.27
5660,5760,0.26
5661,5761,0.26
5662,5762,0.27
5663,5763,0.27
5664,5764,0.26
5665,5765,0.26
5666,5766,0.26
5667,5767,0.26
5668,5768,0.26
5669,5769,0.26
5670,5770,0.27
5671,5771,0.27
5672,5772,0.27
5673,5773,0.27
5674,5774,0.27
5675,5775,0.27
5676,5776,0.27
5677,5777,0.27
5678,5778,0.27
5679,5779,0.27
5680,5780,0.27
5681,5781,0.27
5682,5782,0.28
5683,5783,0.28
5684,5784,0.28
5685,5785,0.28
5686,5786,0.28
5687,5787,0.27
5688,5788,0.28
5689,5789,0.28
5690,5790,0.29
5691,5791,0.29
5692,5792,0.29
5693,5793,0.29
5694,5794,0.28
5695,5795,0.28
5696,5796,0.28
5697,5797,0.28
5698,5798,0.28
5699,5799,0.28
5700,5800,0.28
5701,5801,0.28
5702,5802,0.29
5703,5803,0.28
5704,5804,0.29
5705,5805,0.3
5706,5806,0.3
5707,5807,0.3
5708,5808,0.29
5709,5809,0.29
5710,5810,0.29
5711,5811,0.29
5712,5812,0.29
5713,5813,0.29
5714,5814,0.28
5715,5815,0.28
5716,5816,0.29
5717,5817,0.29
5718,5818,0.29
5719,5819,0.28
5720,5820,0.28
5721,5821,0.28
5722,5822,0.28
5723,5823,0.28
5724,5824,0.29
5725,5825,0.3
5726,5826,0.31
5727,5827,0.3
5728,5828,0.3
5729,5829,0.31
5730,5830,0.31
5731,5831,0.31
5732,5832,0.31
5733,5833,0.31
5734,5834,0.31
5735,5835,0.32
5736,5836,0.32
5737,5837,0.32
5738,5838,0.32
5739,5839,0.32
5740,5840,0.31
5741,5841,0.32
5742,5842,0.32
5743,5843,0.32
5744,5844,0.32
5745,5845,0.31
5746,5846,0.32
5747,5847,0.32
5748,5848,0.33
5749,5849,0.32
5750,5850,0.31
5751,5851,0.32
5752,5852,0.32
5753,5853,0.33
5754,5854,0.33
5755,5855,0.33
5756,5856,0.33
5757,5857,0.33
5758,5858,0.33
5759,5859,0.33
5760,5860,0.33
5761,5861,0.33
5762,5862,0.32
5763,5863,0.32
5764,5864,0.32
5765,5865,0.32
5766,5866,0.32
5767,5867,0.32
5768,5868,0.32
5769,5869,0.32
5770,5870,0.31
5771,5871,0.3
5772,5872,0.3
5773,5873,0.3
5774,5874,0.29
5775,5875,0.29
5776,5876,0.29
5777,5877,0.29
5778,5878,0.29
5779,5879,0.28
5780,5880,0.28
5781,5881,0.28
5782,5882,0.27
5783,5883,0.28
5784,5884,0.28
5785,5885,0.29
5786,5886,0.29
5787,5887,0.3
5788,5888,0.29
5789,5889,0.3
5790,5890,0.29
5791,5891,0.3
5792,5892,0.3
5793,5893,0.31
5794,5894,0.31
5795,5895,0.31
5796,5896,0.32
5797,5897,0.33
5798,5898,0.32
5799,5899,0.33
5800,5900,0.33
5801,5901,0.34
5802,5902,0.33
5803,5903,0.33
5804,5904,0.33
5805,5905,0.33
5806,5906,0.34
5807,5907,0.34
5808,5908,0.34
5809,5909,0.35
5810,5910,0.36
5811,5911,0.36
5812,5912,0.36
5813,5913,0.37
5814,5914,0.38
5815,5915,0.38
5816,5916,0.38
5817,5917,0.37
5818,5918,0.38
5819,5919,0.39
5820,5920,0.39
5821,5921,0.39
5822,5922,0.39
5823,5923,0.4
5824,5924,0.4
5825,5925,0.39
5826,5926,0.39
5827,5927,0.4
5828,5928,0.4
5829,5929,0.39
5830,5930,0.39
5831,5931,0.39
5832,5932,0.39
5833,5933,0.38
5834,5934,0.39
5835,5935,0.39
5836,5936,0.4
5837,5937,0.4
5838,5938,0.41
5839,5939,0.41
5840,5940,0.42
5841,5941,0.41
5842,5942,0.42
5843,5943,0.43
5844,5944,0.43
5845,5945,0.43
5846,5946,0.43
5847,5947,0.44
5848,5948,0.43
5849,5949,0.44
5850,5950,0.44
5851,5951,0.44
5852,5952,0.45
5853,5953,0.45
5854,5954,0.45
5855,5955,0.45
5856,5956,0.46
5857,5957,0.45
5858,5958,0.45
5859,5959,0.46
5860,5960,0.47
5861,5961,0.47
5862,5962,0.47
5863,5963,0.48
5864,5964,0.48
5865,5965,0.48
5866,5966,0.49
5867,5967,0.5
5868,5968,0.5
5869,5969,0.5
5870,5970,0.5
5871,5971,0.5
5872,5972,0.51
5873,5973,0.51
5874,5974,0.51
5875,5975,0.52
5876,5976,0.52
5877,5977,0.53
5878,5978,0.54
5879,5979,0.55
5880,5980,0.55
5881,5981,0.56
5882,5982,0.56
5883,5983,0.56
5884,5984,0.57
5885,5985,0.57
5886,5986,0.57
5887,5987,0.57
5888,5988,0.58
5889,5989,0.57
5890,5990,0.58
5891,5991,0.57
5892,5992,0.58
5893,5993,0.57
5894,5994,0.57
5895,5995,0.58
5896,5996,0.58
5897,5997,0.57
5898,5998,0.58
5899,5999,0.58
5900,6000,0.59
5901,6001,0.58
5902,6002,0.58
5903,6003,0.58
5904,6004,0.57
5905,6005,0.57
5906,6006,0.56
5907,6007,0.56
5908,6008,0.57
5909,6009,0.57
5910,6010,0.56
5911,6011,0.55
5912,6012,0.56
5913,6013,0.56
5914,6014,0.55
5915,6015,0.56
5916,6016,0.56
5917,6017,0.56
5918,6018,0.56
5919,6019,0.56
5920,6020,0.56
5921,6021,0.55
5922,6022,0.56
5923,6023,0.55
5924,6024,0.55
5925,6025,0.56
5926,6026,0.55
5927,6027,0.55
5928,6028,0.55
5929,6029,0.55
5930,6030,0.55
5931,6031,0.54
5932,6032,0.54
5933,6033,0.54
5934,6034,0.53
5935,6035,0.52
5936,6036,0.51
5937,6037,0.52
5938,6038,0.51
5939,6039,0.51
5940,6040,0.5
5941,6041,0.5
5942,6042,0.49
5943,6043,0.48
5944,6044,0.48
5945,6045,0.48
5946,6046,0.48
5947,6047,0.47
5948,6048,0.47
5949,6049,0.47
5950,6050,0.47
5951,6051,0.47
5952,6052,0.46
5953,6053,0.46
5954,6054,0.46
5955,6055,0.46
5956,6056,0.46
5957,6057,0.47
5958,6058,0.46
5959,6059,0.45
5960,6060,0.44
5961,6061,0.45
5962,6062,0.45
5963,6063,0.45
5964,6064,0.46
5965,6065,0.46
5966,6066,0.45
5967,6067,0.45
5968,6068,0.45
5969,6069,0.45
5970,6070,0.46
5971,6071,0.47
5972,6072,0.47
5973,6073,0.47
5974,6074,0.47
5975,6075,0.47
5976,6076,0.48
5977,6077,0.47
5978,6078,0.47
5979,6079,0.47
5980,6080,0.47
5981,6081,0.47
5982,6082,0.47
5983,6083,0.47
5984,6084,0.47
5985,6085,0.46
5986,6086,0.46
5987,6087,0.46
5988,6088,0.45
5989,6089,0.46
5990,6090,0.46
5991,6091,0.46
5992,6092,0.46
5993,6093,0.46
5994,6094,0.47
5995,6095,0.47
5996,6096,0.46
5997,6097,0.47
5998,6098,0.46
5999,6099,0.46
6000,6100,0.46
6001,6101,0.46
6002,6102,0.47
6003,6103,0.47
6004,6104,0.47
6005,6105,0.47
6006,6106,0.48
6007,6107,0.47
6008,6108,0.46
6009,6109,0.46
6010,6110,0.46
6011,6111,0.47
6012,6112,0.47
6013,6113,0.47
6014,6114,0.47
6015,6115,0.47
6016,6116,0.47
6017,6117,0.48
6018,6118,0.48
6019,6119,0.48
6020,6120,0.48
6021,6121,0.49
6022,6122,0.49
6023,6123,0.5
6024,6124,0.49
6025,6125,0.48
6026,6126,0.48
6027,6127,0.47
6028,6128,0.46
6029,6129,0.47
6030,6130,0.48
6031,6131,0.48
6032,6132,0.49
6033,6133,0.5
6034,6134,0.51
6035,6135,0.51
6036,6136,0.51
6037,6137,0.5
6038,6138,0.5
6039,6139,0.51
6040,6140,0.51
6041,6141,0.52
6042,6142,0.53
6043,6143,0.53
6044,6144,0.54
6045,6145,0.54
6046,6146,0.54
6047,6147,0.55
6048,6148,0.56
6049,6149,0.56
6050,6150,0.57
6051,6151,0.56
6052,6152,0.57
6053,6153,0.57
6054,6154,0.58
6055,6155,0.58
6056,6156,0.58
6057,6157,0.58
6058,6158,0.59
6059,6159,0.6
6060,6160,0.61
6061,6161,0.61
6062,6162,0.62
6063,6163,0.62
6064,6164,0.62
6065,6165,0.62
6066,6166,0.63
6067,6167,0.62
6068,6168,0.63
6069,6169,0.64
6070,6170,0.63
6071,6171,0.62
6072,6172,0.61
6073,6173,0.61
6074,6174,0.62
6075,6175,0.61
6076,6176,0.6
6077,6177,0.61
6078,6178,0.6
6079,6179,0.6
6080,6180,0.6
6081,6181,0.59
6082,6182,0.59
6083,6183,0.59
6084,6184,0.58
6085,6185,0.58
6086,6186,0.58
6087,6187,0.58
6088,6188,0.58
6089,6189,0.58
6090,6190,0.57
6091,6191,0.57
6092,6192,0.56
6093,6193,0.56
6094,6194,0.56
6095,6195,0.55
6096,6196,0.55
6097,6197,0.55
6098,6198,0.55
6099,6199,0.55
6100,6200,0.54
6101,6201,0.54
6102,6202,0.54
6103,6203,0.55
6104,6204,0.56
6105,6205,0.55
6106,6206,0.55
6107,6207,0.55
6108,6208,0.56
6109,6209,0.55
6110,6210,0.55
6111,6211,0.55
6112,6212,0.55
6113,6213,0.55
6114,6214,0.56
6115,6215,0.55
6116,6216,0.55
6117,6217,0.54
6118,6218,0.54
6119,6219,0.54
6120,6220,0.54
6121,6221,0.54
6122,6222,0.54
6123,6223,0.53
6124,6224,0.53
6125,6225,0.54
6126,6226,0.55
6127,6227,0.55
6128,6228,0.56
6129,6229,0.56
6130,6230,0.56
6131,6231,0.56
6132,6232,0.55
6133,6233,0.54
6134,6234,0.53
6135,6235,0.53
6136,6236,0.53
6137,6237,0.54
6138,6238,0.54
6139,6239,0.54
6140,6240,0.55
6141,6241,0.54
6142,6242,0.53
6143,6243,0.53
6144,6244,0.53
6145,6245,0.53
6146,6246,0.53
6147,6247,0.52
6148,6248,0.52
6149,6249,0.51
6150,6250,0.5
6151,6251,0.5
6152,6252,0.49
6153,6253,0.48
6154,6254,0.48
6155,6255,0.47
6156,6256,0.46
6157,6257,0.45
6158,6258,0.44
6159,6259,0.44
6160,6260,0.43
6161,6261,0.42
6162,6262,0.41
6163,6263,0.41
6164,6264,0.4
6165,6265,0.41
6166,6266,0.4
6167,6267,0.4
6168,6268,0.39
6169,6269,0.38
6170,6270,0.38
6171,6271,0.38
6172,6272,0.39
6173,6273,0.4
6174,6274,0.39
6175,6275,0.39
6176,6276,0.39
6177,6277,0.39
6178,6278,0.39
6179,6279,0.38
6180,6280,0.38
6181,6281,0.39
6182,6282,0.4
6183,6283,0.39
6184,6284,0.4
6185,6285,0.4
6186,6286,0.4
6187,6287,0.39
6188,6288,0.39
6189,6289,0.38
6190,6290,0.38
6191,6291,0.39
6192,6292,0.39
6193,6293,0.39
6194,6294,0.39
6195,6295,0.39
6196,6296,0.39
6197,6297,0.39
6198,6298,0.39
6199,6299,0.39
6200,6300,0.39
6201,6301,0.4
6202,6302,0.4
6203,6303,0.39
6204,6304,0.39
6205,6305,0.4
6206,6306,0.39
6207,6307,0.39
6208,6308,0.39
6209,6309,0.39
6210,6310,0.39
6211,6311,0.38
6212,6312,0.37
6213,6313,0.36
6214,6314,0.36
6215,6315,0.36
6216,6316,0.36
6217,6317,0.36
6218,6318,0.35
6219,6319,0.35
6220,6320,0.35
6221,6321,0.35
6222,6322,0.34
6223,6323,0.34
6224,6324,0.34
6225,6325,0.33
6226,6326,0.33
6227,6327,0.34
6228,6328,0.33
6229,6329,0.32
6230,6330,0.31
6231,6331,0.31
6232,6332,0.32
6233,6333,0.32
6234,6334,0.33
6235,6335,0.34
6236,6336,0.35
6237,6337,0.35
6238,6338,0.35
6239,6339,0.35
6240,6340,0.34
6241,6341,0.34
6242,6342,0.34
6243,6343,0.35
6244,6344,0.34
6245,6345,0.35
6246,6346,0.35
6247,6347,0.35
6248,6348,0.35
6249,6349,0.35
6250,6350,0.35
6251,6351,0.35
6252,6352,0.35
6253,6353,0.35
6254,6354,0.35
6255,6355,0.35
6256,6356,0.36
6257,6357,0.36
6258,6358,0.36
6259,6359,0.36
6260,6360,0.36
6261,6361,0.37
6262,6362,0.38
6263,6363,0.37
6264,6364,0.37
6265,6365,0.36
6266,6366,0.37
6267,6367,0.38
6268,6368,0.38
6269,6369,0.38
6270,6370,0.38
6271,6371,0.39
6272,6372,0.38
6273,6373,0.38
6274,6374,0.39
6275,6375,0.39
6276,6376,0.39
6277,6377,0.38
6278,6378,0.38
6279,6379,0.38
6280,6380,0.39
6281,6381,0.38
6282,6382,0.38
6283,6383,0.38
6284,6384,0.38
6285,6385,0.38
6286,6386,0.38
6287,6387,0.38
6288,6388,0.39
6289,6389,0.4
6290,6390,0.4
6291,6391,0.4
6292,6392,0.41
6293,6393,0.42
6294,6394,0.41
6295,6395,0.41
6296,6396,0.41
6297,6397,0.41
6298,6398,0.41
6299,6399,0.4
6300,6400,0.41
6301,6401,0.4
6302,6402,0.39
6303,6403,0.39
6304,6404,0.38
6305,6405,0.37
6306,6406,0.38
6307,6407,0.39
6308,6408,0.38
6309,6409,0.39
6310,6410,0.39
6311,6411,0.39
6312,6412,0.39
6313,6413,0.4
6314,6414,0.4
6315,6415,0.41
6316,6416,0.4
6317,6417,0.41
6318,6418,0.41
6319,6419,0.41
6320,6420,0.41
6321,6421,0.41
6322,6422,0.41
6323,6423,0.41
6324,6424,0.41
6325,6425,0.41
6326,6426,0.41
6327,6427,0.41
6328,6428,0.41
6329,6429,0.42
6330,6430,0.43
6331,6431,0.43
6332,6432,0.42
6333,6433,0.42
6334,6434,0.42
6335,6435,0.41
6336,6436,0.4
6337,6437,0.39
6338,6438,0.39
6339,6439,0.38
6340,6440,0.39
6341,6441,0.39
6342,6442,0.4
6343,6443,0.39
6344,6444,0.39
6345,6445,0.38
6346,6446,0.38
6347,6447,0.39
6348,6448,0.38
6349,6449,0.39
6350,6450,0.39
6351,6451,0.4
6352,6452,0.4
6353,6453,0.41
6354,6454,0.4
6355,6455,0.4
6356,6456,0.4
6357,6457,0.4
6358,6458,0.41
6359,6459,0.4
6360,6460,0.41
6361,6461,0.4
6362,6462,0.39
6363,6463,0.4
6364,6464,0.4
6365,6465,0.41
6366,6466,0.4
6367,6467,0.4
6368,6468,0.4
6369,6469,0.41
6370,6470,0.41
6371,6471,0.4
6372,6472,0.4
6373,6473,0.4
6374,6474,0.4
6375,6475,0.4
6376,6476,0.4
6377,6477,0.4
6378,6478,0.41
6379,6479,0.42
6380,6480,0.41
6381,6481,0.41
6382,6482,0.41
6383,6483,0.42
6384,6484,0.41
6385,6485,0.41
6386,6486,0.41
6387,6487,0.41
6388,6488,0.4
6389,6489,0.4
6390,6490,0.41
6391,6491,0.41
6392,6492,0.41
6393,6493,0.4
6394,6494,0.4
6395,6495,0.4
6396,6496,0.41
6397,6497,0.4
6398,6498,0.41
6399,6499,0.42
6400,6500,0.41
6401,6501,0.41
6402,6502,0.42
6403,6503,0.43
6404,6504,0.43
6405,6505,0.43
6406,6506,0.42
6407,6507,0.41
6408,6508,0.41
6409,6509,0.41
6410,6510,0.41
6411,6511,0.41
6412,6512,0.42
6413,6513,0.41
6414,6514,0.41
6415,6515,0.4
6416,6516,0.41
6417,6517,0.4
6418,6518,0.4
6419,6519,0.4
6420,6520,0.4
6421,6521,0.4
6422,6522,0.41
6423,6523,0.41
6424,6524,0.41
6425,6525,0.41
6426,6526,0.4
6427,6527,0.4
6428,6528,0.4
6429,6529,0.39
6430,6530,0.38
6431,6531,0.39
6432,6532,0.4
6433,6533,0.4
6434,6534,0.39
6435,6535,0.39
6436,6536,0.39
6437,6537,0.39
6438,6538,0.39
6439,6539,0.39
6440,6540,0.38
6441,6541,0.38
6442,6542,0.37
6443,6543,0.38
6444,6544,0.38
6445,6545,0.38
6446,6546,0.37
6447,6547,0.36
6448,6548,0.36
6449,6549,0.36
6450,6550,0.36
6451,6551,0.35
6452,6552,0.35
6453,6553,0.34
6454,6554,0.34
6455,6555,0.34
6456,6556,0.34
6457,6557,0.35
6458,6558,0.34
6459,6559,0.35
6460,6560,0.34
6461,6561,0.34
6462,6562,0.35
6463,6563,0.35
6464,6564,0.35
6465,6565,0.34
6466,6566,0.34
6467,6567,0.34
6468,6568,0.34
6469,6569,0.33
6470,6570,0.33
6471,6571,0.33
6472,6572,0.34
6473,6573,0.33
6474,6574,0.32
6475,6575,0.32
6476,6576,0.33
6477,6577,0.34
6478,6578,0.33
6479,6579,0.33
6480,6580,0.33
6481,6581,0.34
6482,6582,0.33
6483,6583,0.33
6484,6584,0.33
6485,6585,0.33
6486,6586,0.34
6487,6587,0.34
6488,6588,0.35
6489,6589,0.34
6490,6590,0.33
6491,6591,0.32
6492,6592,0.31
6493,6593,0.31
6494,6594,0.31
6495,6595,0.31
6496,6596,0.3
6497,6597,0.3
6498,6598,0.29
6499,6599,0.28
6500,6600,0.29
6501,6601,0.3
6502,6602,0.3
6503,6603,0.29
6504,6604,0.29
6505,6605,0.29
6506,6606,0.29
6507,6607,0.29
6508,6608,0.3
6509,6609,0.29
6510,6610,0.29
6511,6611,0.29
6512,6612,0.28
6513,6613,0.28
6514,6614,0.27
6515,6615,0.28
6516,6616,0.27
6517,6617,0.28
6518,6618,0.28
6519,6619,0.28
6520,6620,0.28
6521,6621,0.28
6522,6622,0.27
6523,6623,0.27
6524,6624,0.28
6525,6625,0.29
6526,6626,0.3
6527,6627,0.29
6528,6628,0.29
6529,6629,0.3
6530,6630,0.3
6531,6631,0.3
6532,6632,0.29
6533,6633,0.3
6534,6634,0.3
6535,6635,0.3
6536,6636,0.31
6537,6637,0.31
6538,6638,0.32
6539,6639,0.32
6540,6640,0.32
6541,6641,0.32
6542,6642,0.33
6543,6643,0.32
6544,6644,0.33
6545,6645,0.34
6546,6646,0.34
6547,6647,0.34
6548,6648,0.34
6549,6649,0.34
6550,6650,0.34
6551,6651,0.35
6552,6652,0.35
6553,6653,0.36
6554,6654,0.37
6555,6655,0.37
6556,6656,0.36
6557,6657,0.36
6558,6658,0.36
6559,6659,0.35
6560,6660,0.36
6561,6661,0.36
6562,6662,0.35
6563,6663,0.34
6564,6664,0.34
6565,6665,0.34
6566,6666,0.35
6567,6667,0.34
6568,6668,0.35
6569,6669,0.36
6570,6670,0.37
6571,6671,0.37
6572,6672,0.36
6573,6673,0.36
6574,6674,0.36
6575,6675,0.37
6576,6676,0.36
6577,6677,0.36
6578,6678,0.36
6579,6679,0.35
6580,6680,0.35
6581,6681,0.34
6582,6682,0.34
6583,6683,0.34
6584,6684,0.35
6585,6685,0.36
6586,6686,0.35
6587,6687,0.36
6588,6688,0.36
6589,6689,0.36
6590,6690,0.36
6591,6691,0.37
6592,6692,0.37
6593,6693,0.38
6594,6694,0.38
6595,6695,0.38
6596,6696,0.38
6597,6697,0.39
6598,6698,0.4
6599,6699,0.4
6600,6700,0.39
6601,6701,0.39
6602,6702,0.39
6603,6703,0.39
6604,6704,0.39
6605,6705,0.39
6606,6706,0.39
6607,6707,0.39
6608,6708,0.39
6609,6709,0.39
6610,6710,0.4
6611,6711,0.4
6612,6712,0.4
6613,6713,0.4
6614,6714,0.41
6615,6715,0.4
6616,6716,0.41
6617,6717,0.4
6618,6718,0.41
6619,6719,0.4
6620,6720,0.41
6621,6721,0.4
6622,6722,0.41
6623,6723,0.42
6624,6724,0.42
6625,6725,0.41
6626,6726,0.41
6627,6727,0.42
6628,6728,0.43
6629,6729,0.42
6630,6730,0.42
6631,6731,0.42
6632,6732,0.42
6633,6733,0.41
6634,6734,0.42
6635,6735,0.42
6636,6736,0.42
6637,6737,0.42
6638,6738,0.42
6639,6739,0.43
6640,6740,0.43
6641,6741,0.44
6642,6742,0.43
6643,6743,0.43
6644,6744,0.42
6645,6745,0.41
6646,6746,0.42
6647,6747,0.43
6648,6748,0.43
6649,6749,0.42
6650,6750,0.43
6651,6751,0.42
6652,6752,0.42
6653,6753,0.42
6654,6754,0.41
6655,6755,0.42
6656,6756,0.43
6657,6757,0.42
6658,6758,0.42
6659,6759,0.42
6660,6760,0.42
6661,6761,0.42
6662,6762,0.43
6663,6763,0.44
6664,6764,0.44
6665,6765,0.44
6666,6766,0.43
6667,6767,0.43
6668,6768,0.42
6669,6769,0.41
6670,6770,0.4
6671,6771,0.4
6672,6772,0.4
6673,6773,0.4
6674,6774,0.4
6675,6775,0.4
6676,6776,0.41
6677,6777,0.4
6678,6778,0.41
6679,6779,0.41
6680,6780,0.42
6681,6781,0.42
6682,6782,0.42
6683,6783,0.41
6684,6784,0.4
6685,6785,0.4
6686,6786,0.4
6687,6787,0.4
6688,6788,0.39
6689,6789,0.39
6690,6790,0.39
6691,6791,0.39
6692,6792,0.4
6693,6793,0.4
6694,6794,0.4
6695,6795,0.4
6696,6796,0.41
6697,6797,0.41
6698,6798,0.4
6699,6799,0.4
6700,6800,0.41
6701,6801,0.41
6702,6802,0.4
6703,6803,0.4
6704,6804,0.41
6705,6805,0.41
6706,6806,0.42
6707,6807,0.42
6708,6808,0.41
6709,6809,0.41
6710,6810,0.41
6711,6811,0.41
6712,6812,0.42
6713,6813,0.43
6714,6814,0.42
6715,6815,0.43
6716,6816,0.43
6717,6817,0.44
6718,6818,0.43
6719,6819,0.43
6720,6820,0.42
6721,6821,0.42
6722,6822,0.41
6723,6823,0.4
6724,6824,0.39
6725,6825,0.39
6726,6826,0.39
6727,6827,0.38
6728,6828,0.38
6729,6829,0.39
6730,6830,0.39
6731,6831,0.38
6732,6832,0.38
6733,6833,0.38
6734,6834,0.37
6735,6835,0.37
6736,6836,0.37
6737,6837,0.38
6738,6838,0.37
6739,6839,0.36
6740,6840,0.36
6741,6841,0.35
6742,6842,0.36
6743,6843,0.37
6744,6844,0.37
6745,6845,0.37
6746,6846,0.37
6747,6847,0.36
6748,6848,0.36
6749,6849,0.36
6750,6850,0.36
6751,6851,0.36
6752,6852,0.36
6753,6853,0.35
6754,6854,0.35
6755,6855,0.35
6756,6856,0.34
6757,6857,0.35
6758,6858,0.35
6759,6859,0.35
6760,6860,0.34
6761,6861,0.34
6762,6862,0.34
6763,6863,0.34
6764,6864,0.34
6765,6865,0.35
6766,6866,0.36
6767,6867,0.36
6768,6868,0.37
6769,6869,0.38
6770,6870,0.39
6771,6871,0.39
6772,6872,0.4
6773,6873,0.4
6774,6874,0.41
6775,6875,0.4
6776,6876,0.39
6777,6877,0.39
6778,6878,0.38
6779,6879,0.39
6780,6880,0.38
6781,6881,0.39
6782,6882,0.39
6783,6883,0.39
6784,6884,0.39
6785,6885,0.38
6786,6886,0.38
6787,6887,0.38
6788,6888,0.38
6789,6889,0.39
6790,6890,0.39
6791,6891,0.38
6792,6892,0.37
6793,6893,0.36
6794,6894,0.36
6795,6895,0.36
6796,6896,0.36
6797,6897,0.36
6798,6898,0.36
6799,6899,0.36
6800,6900,0.35
6801,6901,0.34
6802,6902,0.34
6803,6903,0.34
6804,6904,0.33
6805,6905,0.33
6806,6906,0.33
6807,6907,0.33
6808,6908,0.33
6809,6909,0.34
6810,6910,0.33
6811,6911,0.33
6812,6912,0.32
6813,6913,0.32
6814,6914,0.33
6815,6915,0.32
6816,6916,0.31
6817,6917,0.31
6818,6918,0.31
6819,6919,0.31
6820,6920,0.31
6821,6921,0.32
6822,6922,0.32
6823,6923,0.32
6824,6924,0.32
6825,6925,0.33
6826,6926,0.32
6827,6927,0.32
6828,6928,0.32
6829,6929,0.32
6830,6930,0.32
6831,6931,0.32
6832,6932,0.33
6833,6933,0.34
6834,6934,0.34
6835,6935,0.34
6836,6936,0.33
6837,6937,0.32
6838,6938,0.32
6839,6939,0.32
6840,6940,0.32
6841,6941,0.32
6842,6942,0.32
6843,6943,0.31
6844,6944,0.31
6845,6945,0.32
